step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1299,1069782,2598,0.013756556418373174,1.0,1.0,,,,,
1300,1070664,2600,0.027556191806893365,1.0,1.0,,,,,
1301,1071210,2602,0.024887219576430114,1.0,1.0,,,,,
1302,1071836,2604,0.017278436348108304,1.0,1.0,,,,,
1303,1072814,2606,0.016582459222104936,1.0,1.0,,,,,
1304,1073648,2608,0.016698064230652985,1.0,1.0,,,,,
1305,1074066,2610,0.02170282366387115,1.0,1.0,0.018526501020537788,1.0,1.0,,
1306,1074228,2612,0.027085362874990093,1.0,1.0,,,,,
1307,1075366,2614,0.016837191455869687,1.0,1.0,,,,,
1308,1075992,2616,0.020392708628574514,1.0,1.0,,,,,
1309,1076410,2618,0.021727407181360483,1.0,1.0,,,,,
1310,1077868,2620,0.016983168943309035,1.0,1.0,,,,,
1311,1078430,2622,0.02322388388654716,1.0,1.0,,,,,
1312,1078656,2624,0.026377795863733938,1.0,1.0,,,,,
1313,1078930,2626,0.02284680595022645,1.0,1.0,0.02684895971872602,0.5,0.75,,
1314,1079364,2628,0.016253622504206797,1.0,1.0,,,,,
1315,1079734,2630,0.028021859370602885,0.5,0.75,,,,,
1316,1080216,2632,0.019219276826687746,1.0,1.0,,,,,
1317,1081434,2634,0.004889268113087701,1.0,1.0,,,,,
1318,1081868,2636,0.01957200039089912,1.0,1.0,,,,,
1319,1082158,2638,0.01688457324456774,1.0,1.0,,,,,
1320,1082752,2640,0.02905099224505869,1.0,1.0,,,,,
1321,1083938,2642,0.019490048486255004,1.0,1.0,0.023804602753756832,1.0,1.0,,
1322,1084836,2644,0.0181269056874448,1.0,1.0,,,,,
1323,1086870,2646,0.016949688201487827,1.0,1.0,,,,,
1324,1087992,2648,0.02276048723688512,1.0,1.0,,,,,
1325,1088906,2650,0.00680857413450699,1.0,1.0,,,,,
1326,1090476,2652,0.012280594924473287,1.0,1.0,,,,,
1327,1091006,2654,0.01964047881092415,1.0,1.0,,,,,
1328,1091808,2656,0.019299297168326665,1.0,1.0,,,,,
1329,1092114,2658,0.019275861707863585,1.0,1.0,0.04108386086497201,0.5,0.75,,
1330,1092708,2660,0.02179834988033444,1.0,1.0,,,,,
1331,1093030,2662,0.017340336178991035,1.0,1.0,,,,,
1332,1093192,2664,0.02697253791696494,1.0,1.0,,,,,
1333,1093562,2666,0.027819931321747465,1.0,1.0,,,,,
1334,1094140,2668,0.019239701638328926,1.0,1.0,,,,,
1335,1094398,2670,0.02898118535026356,1.0,1.0,,,,,
1336,1095024,2672,0.022505807961129578,1.0,1.0,,,,,
1337,1095570,2674,0.02409463192364268,1.0,1.0,0.021760234770019853,1.0,1.0,,
1338,1096212,2676,0.018466701742657503,1.0,1.0,,,,,
1339,1096918,2678,0.017417358054655975,1.0,1.0,,,,,
1340,1097224,2680,0.02441597432833269,1.0,1.0,,,,,
1341,1097786,2682,0.02441880837965878,1.0,1.0,,,,,
1342,1098108,2684,0.02270270040553578,1.0,1.0,,,,,
1343,1098446,2686,0.015993285554791976,1.0,1.0,,,,,
1344,1098592,2688,0.018918964545414887,1.0,1.0,,,,,
1345,1098962,2690,0.021326864785414925,1.0,1.0,0.016997191932986034,1.0,1.0,,
1346,1099684,2692,0.017122313901050196,1.0,1.0,,,,,
1347,1100790,2694,0.014744744088471252,1.0,1.0,,,,,
1348,1101496,2696,0.022566851625906978,1.0,1.0,,,,,
1349,1102202,2698,0.017425172709037557,1.0,1.0,,,,,
1350,1102540,2700,0.016656784496167566,1.0,1.0,,,,,
1351,1103278,2702,0.020209022104968624,1.0,1.0,,,,,
1352,1103728,2704,0.02361612102176358,1.0,1.0,,,,,
1353,1105042,2706,0.020567810613411057,1.0,1.0,0.01988961886895555,1.0,1.0,,
1354,1105364,2708,0.023380060559374673,1.0,1.0,,,,,
1355,1107414,2710,0.018966826792190687,1.0,1.0,,,,,
1356,1107720,2712,0.024016956223051576,1.0,1.0,,,,,
1357,1108202,2714,0.017319485247568087,1.0,1.0,,,,,
1358,1109004,2716,0.026996518204369022,1.0,1.0,,,,,
1359,1112142,2718,0.019463348178722074,1.0,1.0,,,,,
1360,1112496,2720,0.0165609453223905,1.0,1.0,,,,,
1361,1113490,2722,0.028368213129637693,1.0,1.0,0.021504020058369346,0.5,0.75,,
1362,1115764,2724,0.012161455745961298,1.0,1.0,,,,,
1363,1116342,2726,0.022193745954100955,1.0,1.0,,,,,
1364,1116648,2728,0.020777785622582375,1.0,1.0,,,,,
1365,1117034,2730,0.015607811935016778,1.0,1.0,,,,,
1366,1117644,2732,0.020013583921127065,1.0,1.0,,,,,
1367,1118222,2734,0.015769777017661305,1.0,1.0,,,,,
1368,1118944,2736,0.018297722683626894,1.0,1.0,,,,,
1369,1120034,2738,0.01722025165528976,1.0,1.0,0.015020378541424819,1.0,1.0,,
1370,1121028,2740,0.013587842974360718,1.0,1.0,,,,,
1371,1123750,2742,0.014250639175295982,1.0,1.0,,,,,
1372,1124040,2744,0.023664143053656772,1.0,1.0,,,,,
1373,1124234,2746,0.0276848048323086,1.0,1.0,,,,,
1374,1125132,2748,0.023268732004069648,1.0,1.0,,,,,
1375,1125630,2750,0.022117993507453644,1.0,1.0,,,,,
1376,1127536,2752,0.02575619665657363,1.0,1.0,,,,,
1377,1128690,2754,0.018905997948780347,1.0,1.0,0.017128604789115435,1.0,1.0,,
1378,1130708,2756,0.012565322007705947,1.0,1.0,,,,,
1379,1131478,2758,0.018403386066124957,1.0,1.0,,,,,
1380,1131592,2760,0.01700423657168488,1.0,1.0,,,,,
1381,1132474,2762,0.020504608080216213,1.0,1.0,,,,,
1382,1133196,2764,0.020193876195137923,1.0,1.0,,,,,
1383,1137134,2766,0.002879646270883667,1.0,1.0,,,,,
1384,1137776,2768,0.01785228616232678,1.0,1.0,,,,,
1385,1138354,2770,0.020333866991251552,1.0,1.0,0.019978425437738374,1.0,1.0,,
1386,1140388,2772,0.01852532052362372,1.0,1.0,,,,,
1387,1141574,2774,0.008928995772751285,1.0,1.0,,,,,
1388,1142072,2776,0.018874948545397924,1.0,1.0,,,,,
1389,1142426,2778,0.015194670763422197,1.0,1.0,,,,,
1390,1146124,2780,0.014015538658265927,1.0,1.0,,,,,
1391,1147150,2782,0.015573996158698051,1.0,1.0,,,,,
1392,1147424,2784,0.014090069442256528,1.0,1.0,,,,,
1393,1147714,2786,0.023086850856822518,1.0,1.0,0.015498263194217243,1.0,1.0,,
1394,1148436,2788,0.016092019405386564,1.0,1.0,,,,,
1395,1152406,2790,0.004241415912635153,1.0,1.0,,,,,
1396,1153112,2792,0.020798471087697463,1.0,1.0,,,,,
1397,1156538,2794,0.0028888617858537024,0.5,0.5,,,,,
1398,1157404,2796,0.021509918021105884,1.0,1.0,,,,,
1399,1157934,2798,0.01938229924174955,1.0,1.0,,,,,
1400,1160144,2800,0.017428138766533322,1.0,1.0,,,,,
1401,1161010,2802,0.018870474728896795,1.0,1.0,0.015855611548680273,1.0,1.0,,
1402,1161268,2804,0.023326903722841054,1.0,1.0,,,,,
1403,1161750,2806,0.019834678786718848,1.0,1.0,,,,,
1404,1162632,2808,0.019297629824736883,1.0,1.0,,,,,
1405,1163338,2810,0.021640919986749104,1.0,1.0,,,,,
1406,1163676,2812,0.019179459059137118,1.0,1.0,,,,,
1407,1164366,2814,0.01834483015313814,1.0,1.0,,,,,
1408,1165280,2816,0.016232122663419238,1.0,1.0,,,,,
1409,1165842,2818,0.01836254008742734,1.0,1.0,0.024719578585497858,1.0,1.0,,
1410,1167188,2820,0.022982459051223765,1.0,1.0,,,,,
1411,1167894,2822,0.0180360375265342,1.0,1.0,,,,,
1412,1168216,2824,0.016413101622093106,1.0,1.0,,,,,
1413,1168458,2826,0.018562734682294836,1.0,1.0,,,,,
1414,1171676,2828,0.01579701965127396,1.0,1.0,,,,,
1415,1172494,2830,0.023550242335738276,1.0,1.0,,,,,
1416,1173232,2832,0.01776796681728219,1.0,1.0,,,,,
1417,1175058,2834,0.004778260540449327,1.0,1.0,0.022111930624148447,1.0,1.0,,
1418,1175556,2836,0.02271791846957791,1.0,1.0,,,,,
1419,1175670,2838,0.025985453793657926,1.0,1.0,,,,,
1420,1175944,2840,0.02558999141512472,1.0,1.0,,,,,
1421,1176810,2842,0.015361283212615085,1.0,1.0,,,,,
1422,1177052,2844,0.021537532935738454,1.0,1.0,,,,,
1423,1178238,2846,0.02558630678431331,1.0,1.0,,,,,
1424,1179376,2848,0.011157146295293094,1.0,1.0,,,,,
1425,1180514,2850,0.008012975107981733,1.0,1.0,0.023331649347534702,1.0,1.0,,
1426,1181028,2852,0.02302510342825201,1.0,1.0,,,,,
1427,1181382,2854,0.022533856036903176,1.0,1.0,,,,,
1428,1181560,2856,0.021356394355105047,1.0,1.0,,,,,
1429,1181882,2858,0.019122600379787857,1.0,1.0,,,,,
1430,1182940,2860,0.021219409731056932,1.0,1.0,,,,,
1431,1184270,2862,0.020189195293567497,1.0,1.0,,,,,
1432,1184736,2864,0.019325984361811575,1.0,1.0,,,,,
1433,1185810,2866,0.018791090883022485,1.0,1.0,0.018663163861744964,1.0,1.0,,
1434,1186708,2868,0.01590179540881796,1.0,1.0,,,,,
1435,1186934,2870,0.01950320544045748,1.0,1.0,,,,,
1436,1188744,2872,0.014502966427879856,1.0,1.0,,,,,
1437,1190330,2874,0.015253368375008701,1.0,1.0,,,,,
1438,1190556,2876,0.029137915850621015,1.0,1.0,,,,,
1439,1191198,2878,0.02217598984384634,1.0,1.0,,,,,
1440,1192160,2880,0.021656450829826212,1.0,1.0,,,,,
1441,1192482,2882,0.020884856503309495,1.0,1.0,0.017769728251968785,1.0,1.0,,
1442,1193156,2884,0.02404408963912439,1.0,1.0,,,,,
1443,1193670,2886,0.023061606958737286,1.0,1.0,,,,,
1444,1194840,2888,0.0177173501455609,1.0,1.0,,,,,
1445,1196922,2890,0.021056499305972746,1.0,1.0,,,,,
1446,1197260,2892,0.01884877057502135,1.0,1.0,,,,,
1447,1197630,2894,0.020655443037204232,1.0,1.0,,,,,
1448,1197904,2896,0.01973247357721742,1.0,1.0,,,,,
1449,1198434,2898,0.019827907745448653,1.0,1.0,0.021033045980285138,1.0,1.0,,
1450,1198788,2900,0.01816239102793836,1.0,1.0,,,,,
1451,1200982,2902,0.016982953521589003,1.0,1.0,,,,,
1452,1201432,2904,0.023351784025359004,1.0,1.0,,,,,
1453,1203290,2906,0.016585011323978615,1.0,1.0,,,,,
1454,1204268,2908,0.016354569988753447,1.0,1.0,,,,,
1455,1204894,2910,0.021018757034106765,1.0,1.0,,,,,
1456,1205952,2912,0.019229260296065146,1.0,1.0,,,,,
1457,1207618,2914,0.018561342264927595,1.0,1.0,0.023151806205792297,1.0,1.0,,
1458,1209492,2916,0.01394119852832614,1.0,1.0,,,,,
1459,1210006,2918,0.022332167770715044,1.0,1.0,,,,,
1460,1212024,2920,0.016034036470113786,1.0,1.0,,,,,
1461,1212346,2922,0.029739834137160304,1.0,1.0,,,,,
1462,1213068,2924,0.021195758328874947,1.0,1.0,,,,,
1463,1213470,2926,0.022724938646804006,1.0,1.0,,,,,
1464,1213792,2928,0.02008815952523636,1.0,1.0,,,,,
1465,1213970,2930,0.027983345379903272,0.5,0.75,0.022907732575665585,1.0,1.0,,
1466,1215204,2932,0.016527531872316224,1.0,1.0,,,,,
1467,1215718,2934,0.01750881191009327,1.0,1.0,,,,,
1468,1216376,2936,0.024672649307966626,1.0,1.0,,,,,
1469,1216778,2938,0.02303237605040922,1.0,1.0,,,,,
1470,1217644,2940,0.015496871282516285,1.0,1.0,,,,,
1471,1217886,2942,0.020744904082229974,1.0,1.0,,,,,
1472,1219072,2944,0.018148863167497364,1.0,1.0,,,,,
1473,1219810,2946,0.017400908901807777,1.0,1.0,0.03064983420043908,0.5,0.75,,
1474,1220580,2948,0.028284062106885985,1.0,1.0,,,,,
1475,1223638,2950,0.01702606407429036,1.0,1.0,,,,,
1476,1224232,2952,0.019325056000386604,1.0,1.0,,,,,
1477,1225386,2954,0.0211504036362789,1.0,1.0,,,,,
1478,1225676,2956,0.017851892356032475,1.0,1.0,,,,,
1479,1226062,2958,0.018454584770183687,1.0,1.0,,,,,
1480,1226416,2960,0.026267595230930127,1.0,1.0,,,,,
1481,1227026,2962,0.026095845506019254,1.0,1.0,0.025926296428326844,1.0,1.0,,
1482,1227556,2964,0.019416692165554143,1.0,1.0,,,,,
1483,1227686,2966,0.02286406200923125,1.0,1.0,,,,,
1484,1230520,2968,0.016899156801597412,1.0,1.0,,,,,
1485,1230890,2970,0.018479224941349216,1.0,1.0,,,,,
1486,1231148,2972,0.023516026932120442,1.0,1.0,,,,,
1487,1232158,2974,0.01591223592425931,1.0,1.0,,,,,
1488,1233184,2976,0.021673102629483198,1.0,1.0,,,,,
1489,1233602,2978,0.023997605619986186,1.0,1.0,0.024714073543208717,1.0,1.0,,
1490,1234324,2980,0.017853076215996126,1.0,1.0,,,,,
1491,1235174,2982,0.01722927290181017,1.0,1.0,,,,,
1492,1235416,2984,0.026993398992461455,1.0,1.0,,,,,
1493,1235690,2986,0.021501869016497838,1.0,1.0,,,,,
1494,1236572,2988,0.01610047096749143,1.0,1.0,,,,,
1495,1237934,2990,0.01151212223280334,1.0,1.0,,,,,
1496,1238208,2992,0.0238302364471795,1.0,1.0,,,,,
1497,1239250,2994,0.01709286872614932,0.5,0.75,0.0332948276192931,0.5,0.75,,
1498,1239364,2996,0.024399290835181088,1.0,1.0,,,,,
1499,1240214,2998,0.024997048293362373,0.5,0.75,,,,,
1500,1241064,3000,0.008342510469671957,1.0,1.0,,,,,
1501,1241994,3002,0.022206555222144993,1.0,1.0,,,,,
1502,1242428,3004,0.01699958385187579,1.0,1.0,,,,,
1503,1242750,3006,0.020294336331846238,1.0,1.0,,,,,
1504,1243792,3008,0.020456983709396595,1.0,1.0,,,,,
1505,1244114,3010,0.019918466227148206,1.0,1.0,0.020811161874714473,1.0,1.0,,
1506,1245444,3012,0.019430190819832466,1.0,1.0,,,,,
1507,1246598,3014,0.017426604875522916,1.0,1.0,,,,,
1508,1246840,3016,0.021093173147453854,1.0,1.0,,,,,
1509,1249418,3018,0.01946369498943698,1.0,1.0,,,,,
1510,1251548,3020,0.01735110787990906,1.0,1.0,,,,,
1511,1252254,3022,0.018475173609168987,1.0,1.0,,,,,
1512,1252736,3024,0.02367221708325057,1.0,1.0,,,,,
1513,1253186,3026,0.024408989399843792,1.0,1.0,0.02820773664274384,1.0,1.0,,
1514,1253556,3028,0.022894747776445595,1.0,1.0,,,,,
1515,1253958,3030,0.009354458620704338,1.0,1.0,,,,,
1516,1255960,3032,0.016405524947250085,1.0,1.0,,,,,
1517,1256234,3034,0.02420106818564016,1.0,1.0,,,,,
1518,1257020,3036,0.019111546924573213,1.0,1.0,,,,,
1519,1257726,3038,0.016378698858059797,1.0,1.0,,,,,
1520,1258144,3040,0.021439545083788186,1.0,1.0,,,,,
1521,1258370,3042,0.025011669122247566,1.0,1.0,0.017108071956006783,1.0,1.0,,
1522,1258644,3044,0.018678011253328165,1.0,1.0,,,,,
1523,1258966,3046,0.020896248535866562,1.0,1.0,,,,,
1524,1259176,3048,0.021272631520711145,1.0,1.0,,,,,
1525,1261946,3050,0.007578105911514467,1.0,1.0,,,,,
1526,1262268,3052,0.016958105780664028,1.0,1.0,,,,,
1527,1262990,3054,0.01608854678816624,1.0,1.0,,,,,
1528,1264064,3056,0.017039787173520275,1.0,1.0,,,,,
1529,1264642,3058,0.013118680466315607,1.0,1.0,0.011441344902070466,1.0,1.0,,
1530,1264916,3060,0.02053653205699982,1.0,1.0,,,,,
1531,1265862,3062,0.014289733859280788,1.0,1.0,,,,,
1532,1266104,3064,0.026861932099746508,1.0,1.0,,,,,
1533,1266890,3066,0.018245055539134726,1.0,1.0,,,,,
1534,1268716,3068,0.01399835165661787,1.0,1.0,,,,,
1535,1269182,3070,0.01607219678471305,1.0,1.0,,,,,
1536,1269456,3072,0.021346343993505688,1.0,1.0,,,,,
1537,1269906,3074,0.018078673681211188,1.0,1.0,0.018196665066081457,0.5,0.75,,
1538,1270580,3076,0.020742583765367178,1.0,1.0,,,,,
1539,1270918,3078,0.03129434649886878,1.0,1.0,,,,,
1540,1273416,3080,0.005978299282731676,1.0,1.0,,,,,
1541,1273690,3082,0.020745267064752198,1.0,1.0,,,,,
1542,1274972,3084,0.013538686364280067,1.0,1.0,,,,,
1543,1275838,3086,0.02043193735442064,1.0,1.0,,,,,
1544,1276128,3088,0.01596566075483098,1.0,1.0,,,,,
1545,1276882,3090,0.010704635319513312,1.0,1.0,0.008241133983302151,0.5,0.75,,
1546,1279492,3092,0.015648693855945157,1.0,1.0,,,,,
1547,1280358,3094,0.027855171354809687,1.0,1.0,,,,,
1548,1280872,3096,0.016348459361738465,1.0,1.0,,,,,
1549,1282458,3098,0.01763385219960098,1.0,1.0,,,,,
1550,1282636,3100,0.031941347355783696,1.0,1.0,,,,,
1551,1283022,3102,0.02386950041912897,1.0,1.0,,,,,
1552,1283648,3104,0.01636560548787633,1.0,1.0,,,,,
1553,1284114,3106,0.019234831259261443,1.0,1.0,0.021843612328282618,0.5,0.75,,
1554,1284420,3108,0.020787005270633353,1.0,1.0,,,,,
1555,1284838,3110,0.018194862661031704,1.0,1.0,,,,,
1556,1285640,3112,0.019940956727708906,1.0,1.0,,,,,
1557,1286202,3114,0.01869937277523656,1.0,1.0,,,,,
1558,1286924,3116,0.011412116844953567,1.0,1.0,,,,,
1559,1287582,3118,0.020313974797671722,1.0,1.0,,,,,
1560,1287712,3120,0.0307400634810233,1.0,1.0,,,,,
1561,1289762,3122,0.01808978628849264,1.0,1.0,0.02424600959004517,1.0,1.0,,
1562,1289908,3124,0.022818877444668838,1.0,1.0,,,,,
1563,1290486,3126,0.017613422519412374,1.0,1.0,,,,,
1564,1291336,3128,0.01981612895018144,1.0,1.0,,,,,
1565,1291482,3130,0.01915918072655182,1.0,1.0,,,,,
1566,1291900,3132,0.020053493918341627,1.0,1.0,,,,,
1567,1292238,3134,0.027570852537061607,1.0,1.0,,,,,
1568,1293008,3136,0.019015699306699503,1.0,1.0,,,,,
1569,1293570,3138,0.023738547459171713,1.0,1.0,0.016555866169590674,1.0,1.0,,
1570,1296132,3140,0.015980040136931706,1.0,1.0,,,,,
1571,1296326,3142,0.017807595694698124,1.0,1.0,,,,,
1572,1296584,3144,0.020123712773955166,1.0,1.0,,,,,
1573,1297002,3146,0.017862208959416842,1.0,1.0,,,,,
1574,1297420,3148,0.022264215086332532,1.0,1.0,,,,,
1575,1297870,3150,0.022136744990075143,1.0,1.0,,,,,
1576,1298288,3152,0.024493893829040436,1.0,1.0,,,,,
1577,1299362,3154,0.015212142819631643,1.0,1.0,0.017842127680312736,0.5,0.75,,
1578,1299524,3156,0.028347191139879213,1.0,1.0,,,,,
1579,1299846,3158,0.019087543776616374,1.0,1.0,,,,,
1580,1301640,3160,0.018569408788659984,1.0,1.0,,,,,
1581,1302058,3162,0.022992478846501154,1.0,1.0,,,,,
1582,1303836,3164,0.01687500472296559,1.0,1.0,,,,,
1583,1304862,3166,0.023722561448169727,1.0,1.0,,,,,
1584,1305040,3168,0.018346543511085903,1.0,1.0,,,,,
1585,1306098,3170,0.01881144221997417,1.0,1.0,0.028582706496457652,0.5,0.75,,
1586,1306548,3172,0.02572668754267917,1.0,1.0,,,,,
1587,1307062,3174,0.024188353291626753,1.0,1.0,,,,,
1588,1307592,3176,0.015735546869896512,1.0,1.0,,,,,
1589,1308186,3178,0.02360832182334151,1.0,1.0,,,,,
1590,1310252,3180,0.021954843091003807,1.0,1.0,,,,,
1591,1311230,3182,0.01818137303587823,1.0,1.0,,,,,
1592,1311552,3184,0.017588352936902762,1.0,1.0,,,,,
1593,1312914,3186,0.016924211903385132,0.5,0.75,0.006093994474259514,1.0,1.0,,
1594,1313668,3188,0.029731219422138407,1.0,1.0,,,,,
1595,1314198,3190,0.02128419543126242,1.0,1.0,,,,,
1596,1314936,3192,0.019235993709443906,1.0,1.0,,,,,
1597,1315322,3194,0.022354692921144687,1.0,1.0,,,,,
1598,1316476,3196,0.01935935544299216,1.0,1.0,,,,,
1599,1316878,3198,0.015354654539451076,1.0,1.0,,,,,
1600,1317040,3200,0.022196338480443042,1.0,1.0,,,,,
1601,1317938,3202,0.01468895830038605,1.0,1.0,0.038376082052011096,0.5,0.75,,
1602,1318644,3204,0.016108951686323963,1.0,1.0,,,,,
1603,1319782,3206,0.010947978280620092,1.0,1.0,,,,,
1604,1320232,3208,0.01377994428145452,1.0,1.0,,,,,
1605,1320442,3210,0.022291464738924467,1.0,1.0,,,,,
1606,1320668,3212,0.017613115371429365,1.0,1.0,,,,,
1607,1321726,3214,0.0205105468926217,1.0,1.0,,,,,
1608,1322944,3216,0.015903000683542574,1.0,1.0,,,,,
1609,1323794,3218,0.023287527600912933,1.0,1.0,0.01702226796637563,1.0,1.0,,
1610,1325700,3220,0.019766976454979723,0.5,0.75,,,,,
1611,1327286,3222,0.017293673855996877,0.5,0.5,,,,,
1612,1327832,3224,0.017683859970234958,1.0,1.0,,,,,
1613,1329850,3226,0.007547167447178655,1.0,1.0,,,,,
1614,1330652,3228,0.026400377580377974,1.0,1.0,,,,,
1615,1331102,3230,0.015905957433678362,1.0,1.0,,,,,
1616,1331696,3232,0.015236022808042409,1.0,1.0,,,,,
1617,1332450,3234,0.017437886644947095,1.0,1.0,0.024126904304049502,1.0,1.0,,
1618,1333332,3236,0.014966886047331773,1.0,1.0,,,,,
1619,1333798,3238,0.022537656292237255,1.0,1.0,,,,,
1620,1334504,3240,0.024462078053867343,1.0,1.0,,,,,
1621,1335226,3242,0.028378613420214204,1.0,1.0,,,,,
1622,1335516,3244,0.0192663694010096,1.0,1.0,,,,,
1623,1337198,3246,0.017054283059669658,1.0,1.0,,,,,
1624,1337568,3248,0.027171181981001335,1.0,1.0,,,,,
1625,1338066,3250,0.020995021141697646,1.0,1.0,0.029018939817968204,1.0,1.0,,
1626,1338660,3252,0.019768946257686732,1.0,1.0,,,,,
1627,1339318,3254,0.02061947757735735,1.0,1.0,,,,,
1628,1341320,3256,0.01914906131124255,0.5,0.75,,,,,
1629,1342842,3258,0.018346226309693618,1.0,1.0,,,,,
1630,1344076,3260,0.021925451358521152,1.0,1.0,,,,,
1631,1344430,3262,0.02932807285422122,1.0,1.0,,,,,
1632,1344896,3264,0.021259301865671223,1.0,1.0,,,,,
1633,1345330,3266,0.01986841492810493,1.0,1.0,0.02180170584632947,1.0,1.0,,
1634,1346068,3268,0.018615706982547005,1.0,1.0,,,,,
1635,1346998,3270,0.021234985286304877,1.0,1.0,,,,,
1636,1347464,3272,0.02722062367543819,1.0,1.0,,,,,
1637,1347658,3274,0.036842484626404264,0.5,0.75,,,,,
1638,1347852,3276,0.022180914181174863,1.0,1.0,,,,,
1639,1349310,3278,0.01695045405812155,1.0,1.0,,,,,
1640,1349888,3280,0.019278641369382336,1.0,1.0,,,,,
1641,1350194,3282,0.026001944598657293,1.0,1.0,0.024513860348122515,1.0,1.0,,
1642,1352308,3284,0.018079795730386063,1.0,1.0,,,,,
1643,1352982,3286,0.017689175654375916,1.0,1.0,,,,,
1644,1353208,3288,0.02114498915978727,1.0,1.0,,,,,
1645,1353738,3290,0.021684952876361917,1.0,1.0,,,,,
1646,1354204,3292,0.02577628442721515,1.0,1.0,,,,,
1647,1354590,3294,0.030052562524917326,1.0,1.0,,,,,
1648,1356768,3296,0.015192311906286074,1.0,1.0,,,,,
1649,1357746,3298,0.016524514823995116,1.0,1.0,0.023760803675707477,0.5,0.75,,
1650,1357956,3300,0.019184789964240802,1.0,1.0,,,,,
1651,1358550,3302,0.015103528459148457,1.0,1.0,,,,,
1652,1359528,3304,0.012089595935673754,1.0,1.0,,,,,
1653,1360138,3306,0.01792082497505769,1.0,1.0,,,,,
1654,1361452,3308,0.020579346179263765,1.0,1.0,,,,,
1655,1362430,3310,0.020578580108274794,1.0,1.0,,,,,
1656,1363424,3312,0.021511783125859503,1.0,1.0,,,,,
1657,1364050,3314,0.027678327893618827,1.0,1.0,0.020491603350958884,1.0,1.0,,
1658,1364404,3316,0.020823407789672812,1.0,1.0,,,,,
1659,1366310,3318,0.005786498349618079,1.0,1.0,,,,,
1660,1366568,3320,0.021458231473358187,1.0,1.0,,,,,
1661,1367834,3322,0.016745172725159276,1.0,1.0,,,,,
1662,1368700,3324,0.01864780576595506,1.0,1.0,,,,,
1663,1370286,3326,0.016185921685636723,1.0,1.0,,,,,
1664,1370800,3328,0.018750266940933784,1.0,1.0,,,,,
1665,1371218,3330,0.014910420009508438,1.0,1.0,0.022184437914434058,1.0,1.0,,
1666,1372100,3332,0.025708722910652137,1.0,1.0,,,,,
1667,1372678,3334,0.015803990852243717,1.0,1.0,,,,,
1668,1372856,3336,0.021253835408653936,1.0,1.0,,,,,
1669,1373258,3338,0.021584636808395775,1.0,1.0,,,,,
1670,1373788,3340,0.02254220250022944,1.0,1.0,,,,,
1671,1374846,3342,0.01889733700615731,1.0,1.0,,,,,
1672,1375984,3344,0.013640371936165917,0.5,0.75,,,,,
1673,1377090,3346,0.014962924768413731,1.0,1.0,0.030608396283702235,0.5,0.75,,
1674,1377844,3348,0.02974966061603743,1.0,1.0,,,,,
1675,1378118,3350,0.02864269575588932,1.0,1.0,,,,,
1676,1379080,3352,0.020528319590598285,1.0,1.0,,,,,
1677,1379386,3354,0.02110242208950192,1.0,1.0,,,,,
1678,1380556,3356,0.017474887365257603,1.0,1.0,,,,,
1679,1381470,3358,0.009758998638503586,1.0,1.0,,,,,
1680,1382112,3360,0.019631176275569033,1.0,1.0,,,,,
1681,1382626,3362,0.020814119867153525,1.0,1.0,0.016810429134126947,1.0,1.0,,
1682,1383476,3364,0.01966147991553704,1.0,1.0,,,,,
1683,1383670,3366,0.022679713900039738,1.0,1.0,,,,,
1684,1385688,3368,0.007432431290274306,1.0,1.0,,,,0.8892857432365417,0.8872776392974375
1685,1385914,3370,0.020886448830294415,1.0,1.0,,,,,
1686,1387372,3372,0.013441129597541216,1.0,1.0,,,,,
1687,1387726,3374,0.019346034118588127,1.0,1.0,,,,,
1688,1389600,3376,0.014506648500080188,1.0,1.0,,,,,
1689,1390754,3378,0.023691644675850766,1.0,1.0,0.015896535204452923,1.0,1.0,,
1690,1391060,3380,0.017537896025580365,1.0,1.0,,,,,
1691,1392422,3382,0.017025749707456374,1.0,1.0,,,,,
1692,1393608,3384,0.024175853659993928,1.0,1.0,,,,,
1693,1394570,3386,0.021384221237521404,1.0,1.0,,,,,
1694,1395180,3388,0.019815697837547858,1.0,1.0,,,,,
1695,1396302,3390,0.012087477064220366,1.0,1.0,,,,,
1696,1397696,3392,0.017147602447767037,1.0,1.0,,,,,
1697,1398402,3394,0.017162574416276624,1.0,1.0,0.026519430984775983,1.0,1.0,,
1698,1400452,3396,0.018079030995551054,1.0,1.0,,,,,
1699,1400742,3398,0.023980971502015665,1.0,1.0,,,,,
1700,1401048,3400,0.01960608256099333,1.0,1.0,,,,,
1701,1401770,3402,0.02035279344503594,1.0,1.0,,,,,
1702,1402508,3404,0.022595903120034257,1.0,1.0,,,,,
1703,1403278,3406,0.019852875698121202,1.0,1.0,,,,,
1704,1403584,3408,0.024269899653265477,1.0,1.0,,,,,
1705,1403986,3410,0.02600022553846593,1.0,1.0,0.0201425797786942,1.0,1.0,,
1706,1404116,3412,0.025708155044083584,1.0,1.0,,,,,
1707,1404534,3414,0.024202267170835862,1.0,1.0,,,,,
1708,1405640,3416,0.015869552400172522,1.0,1.0,,,,,
1709,1406138,3418,0.01819606018035448,1.0,1.0,,,,,
